0.740505,0.312658,0.434696,0.400632,4
0.738827,0.312658,0.425684,0.413871,4
0.739498,0.312658,0.434696,0.400632,4
0.739834,0.312658,0.425684,0.413871,4
0.739498,0.312658,0.443073,0.772509,4
0.73933,0.312658,0.425687,0.413864,4
0.738995,0.312658,0.42568,0.413877,4
0.738995,0.312658,0.425838,0.413708,4
0.73547,0.312658,0.425187,0.414311,4
0.697871,0.312658,0.425684,0.413872,4
0.738491,0.312658,0.427798,0.410972,4
0.738659,0.312658,0.425653,0.413903,4
0.738659,0.312658,0.991902,0.0224164,4
0.739498,0.312658,0.425684,0.413871,4
0.738659,0.312658,0.449852,0.774524,4
0.739162,0.312658,0.426451,0.4118,4
0.738827,0.312658,0.449852,0.774524,4
0.738491,0.312658,0.442486,0.399941,4
0.738155,0.312658,0.00515999,0.98934,4
0.733791,0.312658,0.434684,0.408081,4
0.732281,0.312658,0.437253,0.382535,4
0.737652,0.312658,0.424658,0.416496,4
0.738323,0.312658,0.991902,0.0224164,4
0.677226,0.312658,0.394049,0.438809,4
0.545129,0.312658,0.991902,0.0224164,4
0.627039,0.312658,0.411088,0.423382,4
0.613779,0.312658,0.449852,0.774524,4
0.778943,0.312658,0.435013,0.406059,4
0.780285,0.312658,0.00515999,0.98934,4
0.780118,0.312658,0.444643,0.399933,4
0.779614,0.312658,0.00515999,0.98934,4
0.696361,0.312658,0.445022,0.401496,4
0.779278,0.312658,0.437253,0.382535,4
0.778775,0.312658,0.416258,0.421964,4
0.778103,0.312658,0.991902,0.0224164,4
0.778439,0.312658,0.408971,0.426748,4
0.778607,0.312658,0.991902,0.0224164,4
0.778271,0.312658,0.411088,0.423382,4
0.778271,0.312658,0.449852,0.774524,4
0.777264,0.312658,0.435013,0.406059,4
0.777096,0.312658,0.00515999,0.98934,4
0.776928,0.312658,0.444643,0.399933,4
0.7776,0.312658,0.00515999,0.98934,4
0.776593,0.312658,0.445022,0.401496,4
0.776761,0.312658,0.437253,0.382535,4
0.776425,0.312658,0.416258,0.421964,4
0.776425,0.312658,0.991902,0.0224164,4
0.776089,0.312658,0.408971,0.426748,4
0.775586,0.312658,0.991902,0.0224164,4
0.775753,0.312658,0.411088,0.423382,4
0.775418,0.312658,0.449852,0.774524,4
0.775586,0.312658,0.435013,0.406059,4
0.77525,0.312658,0.00515999,0.98934,4
0.775082,0.312658,0.444643,0.399933,4
0.774411,0.312658,0.00515999,0.98934,4
0.774075,0.312658,0.445022,0.401496,4
0.773907,0.312658,0.437253,0.382535,4
0.774411,0.312658,0.416258,0.421964,4
0.775082,0.312658,0.991902,0.0224164,4
0.77525,0.312658,0.408971,0.426748,4
0.77525,0.312658,0.991902,0.0224164,4
0.77525,0.312658,0.411088,0.423382,4
0.775418,0.312658,0.449852,0.774524,4
0.775082,0.312658,0.435013,0.406059,4
0.774914,0.312658,0.00515999,0.98934,4
0.775082,0.312658,0.444643,0.399933,4
0.774914,0.312658,0.00515999,0.98934,4
0.775753,0.312658,0.445022,0.401496,4
0.775082,0.312658,0.437253,0.382535,4
0.774746,0.312658,0.416258,0.421964,4
0.774914,0.312658,0.991902,0.0224164,4
0.775753,0.312658,0.408971,0.426748,4
0.775753,0.312658,0.991902,0.0224164,4
0.776425,0.312658,0.411088,0.423382,4
0.775753,0.312658,0.449852,0.774524,4
0.776425,0.312658,0.435013,0.406059,4
0.776425,0.312658,0.00515999,0.98934,4
0.776928,0.312658,0.444643,0.399933,4
0.777096,0.312658,0.00515999,0.98934,4
0.777096,0.312658,0.445022,0.401496,4
0.7776,0.312658,0.437253,0.382535,4
0.777264,0.312658,0.416258,0.421964,4
0.777096,0.312658,0.991902,0.0224164,4
0.777096,0.312658,0.408971,0.426748,4
0.7776,0.312658,0.991902,0.0224164,4
0.777768,0.312658,0.411088,0.423382,4
0.778103,0.312658,0.449852,0.774524,4
0.7776,0.312658,0.435013,0.406059,4
0.758465,0.312658,0.00515999,0.98934,4
0.725567,0.312658,0.444643,0.399933,4
0.7776,0.312658,0.00515999,0.98934,4
0.777936,0.312658,0.445022,0.401496,4
0.777432,0.312658,0.437253,0.382535,4
0.751247,0.312658,0.416258,0.421964,4
0.773739,0.312658,0.991902,0.0224164,4
0.773571,0.312658,0.408971,0.426748,4
0.773739,0.312658,0.991902,0.0224164,4
0.774075,0.312658,0.411088,0.423382,4
0.766186,0.312658,0.449852,0.774524,4
0.767529,0.312658,0.435013,0.406059,4
0.769207,0.312658,0.00515999,0.98934,4
0.769711,0.312658,0.425684,0.413871,4
0.765515,0.312658,0.434696,0.400632,4
0.775082,0.312658,0.425684,0.413871,4
0.775753,0.312658,0.443073,0.772509,4
0.775418,0.312658,0.425687,0.413864,4
0.775418,0.312658,0.42568,0.413877,4
0.776257,0.312658,0.425838,0.413708,4
0.775418,0.312658,0.425187,0.414311,4
0.775753,0.312658,0.425684,0.413872,4
0.775921,0.312658,0.427798,0.410972,4
0.776928,0.312658,0.425653,0.413903,4
0.776089,0.312658,0.991902,0.0224164,4
0.776089,0.312658,0.425684,0.413871,4
0.776257,0.312658,0.449852,0.774524,4
0.776425,0.312658,0.426451,0.4118,4
0.775753,0.312658,0.449852,0.774524,4
0.775753,0.312658,0.442486,0.399941,4
0.775082,0.312658,0.00515999,0.98934,4
0.775586,0.312658,0.434684,0.408081,4
0.773739,0.312658,0.437253,0.382535,4
0.773068,0.312658,0.424658,0.416496,4
0.774075,0.312658,0.991902,0.0224164,4
0.775753,0.312658,0.394049,0.438809,4
0.775418,0.312658,0.991902,0.0224164,4
0.776257,0.312658,0.411088,0.423382,4
0.777096,0.312658,0.449852,0.774524,4
0.777432,0.312658,0.435013,0.406059,4
0.777768,0.312658,0.00515999,0.98934,4
0.777936,0.312658,0.444643,0.399933,4
0.776593,0.312658,0.00515999,0.98934,4
0.759304,0.312658,0.445022,0.401496,4
0.767193,0.312658,0.437253,0.382535,4
0.776593,0.312658,0.416258,0.421964,4
0.776425,0.312658,0.991902,0.0224164,4
0.733791,0.312658,0.408971,0.426748,4
0.777432,0.312658,0.991902,0.0224164,4
0.776761,0.312658,0.411088,0.423382,4
0.776593,0.312658,0.449852,0.774524,4
0.776928,0.312658,0.435013,0.406059,4
0.776761,0.312658,0.00515999,0.98934,4
0.777432,0.312658,0.444643,0.399933,4
0.7776,0.312658,0.00515999,0.98934,4
0.777768,0.312658,0.445022,0.401496,4
0.777768,0.312658,0.437253,0.382535,4
0.7776,0.312658,0.416258,0.421964,4
0.7776,0.312658,0.991902,0.0224164,4
0.777264,0.312658,0.408971,0.426748,4
0.776089,0.312658,0.991902,0.0224164,4
0.777768,0.312658,0.411088,0.423382,4
0.775753,0.312658,0.449852,0.774524,4
0.776257,0.312658,0.435013,0.406059,4
0.77525,0.312658,0.00515999,0.98934,4
0.772564,0.312658,0.444643,0.399933,4
0.773571,0.312658,0.00515999,0.98934,4
0.774578,0.312658,0.445022,0.401496,4
0.77525,0.312658,0.437253,0.382535,4
0.774746,0.312658,0.416258,0.421964,4
0.774578,0.312658,0.991902,0.0224164,4
0.774746,0.312658,0.408971,0.426748,4
0.774411,0.312658,0.991902,0.0224164,4
0.773907,0.312658,0.411088,0.423382,4
0.772061,0.312658,0.449852,0.774524,4
0.773739,0.312658,0.435013,0.406059,4
0.7729,0.312658,0.00515999,0.98934,4
0.772732,0.312658,0.444643,0.399933,4
0.772732,0.312658,0.00515999,0.98934,4
0.772732,0.312658,0.445022,0.401496,4
0.772397,0.312658,0.437253,0.382535,4
0.772397,0.312658,0.416258,0.421964,4
0.772228,0.312658,0.991902,0.0224164,4
0.770886,0.312658,0.408971,0.426748,4
0.771054,0.312658,0.991902,0.0224164,4
0.770886,0.312658,0.411088,0.423382,4
0.77055,0.312658,0.449852,0.774524,4
0.770718,0.312658,0.435013,0.406059,4
0.769711,0.312658,0.00515999,0.98934,4
0.770046,0.312658,0.444643,0.399933,4
0.769711,0.312658,0.00515999,0.98934,4
0.769543,0.312658,0.445022,0.401496,4
0.769375,0.312658,0.437253,0.382535,4
0.768872,0.312658,0.416258,0.421964,4
0.768872,0.312658,0.991902,0.0224164,4
0.768536,0.312658,0.408971,0.426748,4
0.768704,0.312658,0.991902,0.0224164,4
0.768536,0.312658,0.411088,0.423382,4
0.769039,0.312658,0.449852,0.774524,4
0.768704,0.312658,0.435013,0.406059,4
0.768704,0.312658,0.00515999,0.98934,4
0.768536,0.312658,0.444643,0.399933,4
0.768032,0.312658,0.00515999,0.98934,4
0.7682,0.312658,0.445022,0.401496,4
0.767697,0.312658,0.437253,0.382535,4
0.767529,0.312658,0.416258,0.421964,4
0.767361,0.312658,0.991902,0.0224164,4
0.767025,0.312658,0.408971,0.426748,4
0.767193,0.312658,0.991902,0.0224164,4
0.767529,0.312658,0.411088,0.423382,4
0.767193,0.312658,0.449852,0.774524,4
0.767193,0.312658,0.435013,0.406059,4
