0.447906,0.324911,0,0,0.425684,0.413871,1
0.448242,0.324911,0,0,0.425684,0.413871,1
0.448745,0.324911,0,0,0.425684,0.413871,1
0.448578,0.324743,0,0,0.425684,0.413871,1
0.448745,0.324911,0,0,0.425684,0.413871,1
0.44841,0.324911,0,0,0.425684,0.413871,1
0.448578,0.324743,0,0,0.425684,0.413871,1
0.448578,0.324575,0,0,0.425684,0.413871,1
0.44992,0.324575,1,1,0.425684,0.413871,1
0.435821,0.324407,1,1,0.425684,0.413871,1
0.448913,0.360159,1,1,0.425684,0.413871,1
0.526459,0.34606,1,1,0.413316,0.431069,4
0.44522,0.326589,1,1,0.425684,0.413871,1
0.437332,0.328603,1,1,0.425684,0.413871,1
0.464187,0.371573,1,1,0.425684,0.413871,1
0.511689,0.332464,1,1,0.413316,0.431069,4
0.438674,0.325414,1,1,0.425684,0.413871,1
0.442367,0.33901,1,1,0.425684,0.413871,1
0.513535,0.36788,1,1,0.425684,0.413871,1
0.482986,0.32961,1,1,0.413316,0.431069,4
0.437332,0.326925,1,1,0.425684,0.413871,1
0.450424,0.361166,1,1,0.425684,0.413871,1
0.527802,0.351934,1,1,0.413316,0.431069,4
0.451431,0.327596,1,1,0.425684,0.413871,1
0.438003,0.3281,1,1,0.425684,0.413871,1
0.47493,0.36788,1,1,0.425684,0.413871,1
0.527802,0.345388,1,1,0.413316,0.431069,4
0.445892,0.326925,1,1,0.425684,0.413871,1
0.44606,0.449287,1,1,0.425684,0.413871,1
0.859304,0.422263,1,1,0.413316,0.431069,4
0.539048,0.345892,1,1,0.425684,0.413871,4
0.445724,0.330282,1,1,0.425684,0.413871,1
0.474426,0.67538,1,1,0.425684,0.413871,1
0.853597,0.819562,1,1,0.425684,0.413871,1
0.936347,0.400611,1,1,0.413316,0.431069,4
0.444213,0.331289,1,1,0.425684,0.413871,1
0.464187,0.607233,1,1,0.425684,0.413871,1
0.952628,0.660273,1,1,0.425684,0.413871,1
0.532838,0.341863,1,1,0.413316,0.431069,4
0.444549,0.333807,1,1,0.425684,0.413871,1
0.469391,0.509712,1,1,0.425684,0.413871,1
0.516556,0.764172,1,1,0.425684,0.413871,6
0.821202,0.682261,1,1,0.425684,0.413871,1
0.874914,0.685954,1,1,0.425684,0.413871,1
0.449249,0.551507,1,1,0.425684,0.413871,1
0.52176,0.707103,1,1,0.425684,0.413871,1
0.530823,0.755947,1,1,0.425684,0.413871,1
0.478287,0.689815,1,1,0.425684,0.413871,1
0.494233,0.703746,1,1,0.425684,0.413871,1
0.514206,0.803784,1,1,0.425684,0.413871,6
0.574968,0.808484,1,1,0.425684,0.413871,1
0.552812,0.795392,1,1,0.425684,0.413871,1
0.531495,0.807813,0,0,0.425684,0.413871,6
0.520585,0.795224,0,0,0.425684,0.413871,6
0.505646,0.774914,0,0,0.425684,0.413871,6
0.506989,0.788846,0,0,0.425684,0.413871,6
0.495072,0.801099,0,0,0.425684,0.413871,6
0.51471,0.845243,0,0,0.425684,0.413871,6
0.534852,0.885023,1,1,0.425684,0.413871,6
0.947593,0.816876,1,1,0.425684,0.413871,1
0.476944,0.338842,1,1,0.413316,0.431069,4
0.487854,0.663798,1,1,0.425684,0.413871,1
0.747853,0.852964,1,1,0.425684,0.413871,1
0.89942,0.444419,1,1,0.413316,0.431069,4
0.47644,0.334142,1,1,0.425684,0.413871,4
0.460495,0.497292,1,1,0.425684,0.413871,1
0.804585,0.713481,1,1,0.425684,0.413871,1
0.720661,0.388693,1,1,0.413316,0.431069,4
0.486008,0.335149,1,1,0.425684,0.413871,4
0.451935,0.430488,1,1,0.425684,0.413871,1
0.751713,0.725567,1,1,0.425684,0.413871,1
0.77454,0.398596,1,1,0.413316,0.431069,4
0.498596,0.339849,1,1,0.425684,0.413871,4
0.44371,0.340185,1,1,0.425684,0.413871,1
0.47023,0.679072,1,1,0.425684,0.413871,1
0.93769,0.489738,1,1,0.413316,0.431069,4
0.539551,0.340521,1,1,0.425684,0.413871,4
0.448074,0.332464,1,1,0.425684,0.413871,1
0.45227,0.433006,1,1,0.425684,0.413871,1
0.614748,0.731106,1,1,0.425684,0.413871,1
0.901602,0.414374,1,1,0.413316,0.431069,4
0.522095,0.337332,1,1,0.425684,0.413871,4
0.44371,0.340521,1,1,0.425684,0.413871,1
0.444549,0.381476,1,1,0.425684,0.413871,1
0.544755,0.387518,1,1,0.425684,0.413871,1
0.524781,0.374594,1,1,0.425684,0.413871,1
0.517899,0.333135,1,1,0.413316,0.431069,4
0.441696,0.325918,1,1,0.425684,0.413871,1
0.43666,0.326757,1,1,0.425684,0.413871,1
0.444213,0.344717,1,1,0.425684,0.413871,1
0.491043,0.373251,1,1,0.425684,0.413871,1
0.524445,0.337835,1,1,0.413316,0.431069,4
0.455292,0.327428,1,1,0.425684,0.413871,1
0.436325,0.325246,1,1,0.425684,0.413871,1
0.440017,0.331289,1,1,0.425684,0.413871,1
0.450256,0.365362,1,1,0.425684,0.413871,1
0.518906,0.366034,1,1,0.425684,0.413871,1
0.512696,0.331792,1,1,0.413316,0.431069,4
0.444381,0.325918,1,1,0.425684,0.413871,1
0.435317,0.325582,1,1,0.425684,0.413871,1
