0.551469,0.444084,1,1,0.425653,0.413903,1,0
0.584871,0.399603,-1,1,0.450377,0.374388,1,1
0.494736,0.348074,1,1,0.425495,0.414024,4,1
0.460159,0.343206,1,1,0.425653,0.413903,1,2
0.459488,0.343038,-1,1,0.450377,0.374388,1,2
0.470062,0.428641,1,1,0.42529,0.414314,1,3
0.589067,0.424781,1,1,0.437253,0.382535,1,4
0.527802,0.348745,1,1,0.425495,0.414024,4,4
0.462509,0.344717,1,1,0.425653,0.413903,1,5
0.457977,0.342367,-1,1,0.450377,0.374388,1,5
0.465194,0.425117,1,1,0.42529,0.414314,1,6
0.574296,0.423942,1,1,0.437253,0.382535,1,6
0.532166,0.349585,1,1,0.425495,0.414024,4,7
0.460663,0.344045,1,1,0.425653,0.413903,1,7
0.457138,0.34136,-1,1,0.450377,0.374388,1,8
0.460663,0.419913,1,1,0.42529,0.414314,1,9
0.578828,0.424277,1,1,0.437253,0.382535,1,9
0.521592,0.348242,1,1,0.425495,0.414024,4,10
0.46083,0.342367,1,1,0.425653,0.413903,1,10
0.455292,0.340017,-1,1,0.450377,0.374388,1,11
0.456466,0.406989,1,1,0.42529,0.414314,1,11
0.554658,0.417228,1,1,0.437253,0.382535,1,12
0.431792,0.324071,1,1,0.425434,0.414223,1,12
0.417022,0.314168,1,1,0.437253,0.382535,1,13
0.415679,0.312658,1,1,0.425433,0.414227,1,13
0.415511,0.312658,1,1,0.437253,0.382535,1,14
0.415008,0.312658,1,1,0.425429,0.414232,1,15
0.415008,0.312658,1,1,0.437253,0.382535,1,15
0.415008,0.312658,1,1,0.425426,0.414236,1,16
0.414504,0.312658,1,1,0.437253,0.382535,1,16
0.414504,0.312658,1,1,0.425423,0.414241,1,17
0.41484,0.312658,1,1,0.437253,0.382535,1,17
0.414672,0.312658,1,1,0.425684,0.413871,4,18
0.414672,0.312658,1,1,0.434696,0.400632,1,18
0.44522,0.323232,1,1,0.425041,0.414556,1,19
0.453613,0.368216,1,1,0.432239,0.406972,1,19
0.523606,0.428138,1,1,0.425234,0.414268,1,20
0.563218,0.364355,1,1,0.425684,0.413871,4,21
0.469391,0.34522,1,1,0.425684,0.413871,1,21
0.458313,0.340688,1,1,0.413316,0.431069,1,22
0.455292,0.346563,1,1,0.426536,0.413,1,22
0.488861,0.424445,1,1,0.433398,0.406074,1,23
0.563218,0.4038,1,1,0.425262,0.414235,1,23
0.515046,0.347906,1,1,0.425684,0.413871,4,24
0.460327,0.342199,1,1,0.425684,0.413871,1,24
0.441192,0.331792,1,1,0.413316,0.431069,1,25
0.416518,0.314336,1,1,0.426536,0.413,1,25
0.416015,0.312825,1,1,0.433398,0.406074,1,26
0.415175,0.312658,1,1,0.425262,0.414235,1,26
0.41484,0.312658,1,1,0.421171,0.417757,1,27
0.415008,0.312658,1,1,0.425924,0.413685,1,27
0.41484,0.312658,1,1,0.428203,0.41193,1,28
0.414504,0.312658,1,1,0.425555,0.413965,1,28
0.414504,0.312658,1,1,0.424343,0.414844,1,29
0.41484,0.312658,1,1,0.425752,0.413824,1,29
0.41484,0.312658,1,1,0.426394,0.413378,1,30
0.414504,0.312658,1,1,0.425649,0.413895,1,31
0.414336,0.312658,1,1,0.425315,0.414121,1,31
0.414336,0.312658,1,1,0.425703,0.413859,1,32
0.522599,0.319875,1,1,0.425684,0.413871,4,32
0.462845,0.33666,1,1,0.425684,0.413871,1,33
0.454956,0.33666,1,1,0.413316,0.431069,1,33
0.456299,0.384665,1,1,0.426536,0.413,1,34
0.536698,0.427299,1,1,0.433398,0.406074,1,34
0.556672,0.356802,1,1,0.425684,0.413871,4,35
0.466202,0.343878,1,1,0.425684,0.413871,1,35
0.460159,0.341528,1,1,0.413316,0.431069,1,36
0.453948,0.34522,1,1,0.426536,0.413,1,36
0.481812,0.41706,1,1,0.433398,0.406074,1,37
0.565401,0.40615,1,1,0.425262,0.414235,1,38
0.429107,0.322896,1,1,0.421171,0.417757,1,38
0.416686,0.313833,1,1,0.425924,0.413685,1,39
0.415679,0.312658,1,1,0.428203,0.41193,1,39
0.415008,0.312658,1,1,0.425555,0.413965,1,40
0.415175,0.312658,1,1,0.424343,0.414844,1,40
0.415175,0.312658,1,1,0.425752,0.413824,1,41
0.41484,0.312658,1,1,0.426394,0.413378,1,41
0.414672,0.312658,1,1,0.425649,0.413895,1,42
0.41484,0.312658,1,1,0.425315,0.414121,1,42
0.41484,0.312658,1,1,0.425703,0.413859,1,43
0.414672,0.312658,1,1,0.425876,0.413744,1,43
0.540559,0.34287,1,1,0.425684,0.413871,4,44
0.46318,0.340856,1,1,0.425684,0.413871,1,44
0.457641,0.339178,1,1,0.413316,0.431069,1,45
0.45462,0.370566,1,1,0.426536,0.413,1,45
0.516388,0.425956,1,1,0.433398,0.406074,1,46
0.562043,0.381812,1,1,0.425684,0.413871,4,47
0.487351,0.345724,1,1,0.425684,0.413871,1,47
0.458481,0.341024,1,1,0.413316,0.431069,1,48
0.455963,0.339346,1,1,0.426536,0.413,1,48
0.455124,0.402961,1,1,0.433398,0.406074,1,49
0.488861,0.37644,1,1,0.425262,0.414235,1,49
0.417022,0.314504,1,1,0.421171,0.417757,1,50
0.416015,0.312825,1,1,0.425924,0.413685,1,50
0.415511,0.312658,1,1,0.428203,0.41193,1,51
0.415008,0.312658,1,1,0.425555,0.413965,1,51
0.415008,0.312658,1,1,0.424343,0.414844,1,52
0.415175,0.312658,1,1,0.425752,0.413824,1,52
0.415008,0.312658,1,1,0.426394,0.413378,1,53
0.414672,0.312658,1,1,0.425649,0.413895,1,53
