0.79321,0.547143,0.434696,0.400632,1
0.791867,0.5552,0.425684,0.413871,1
0.793042,0.55906,0.413316,0.431069,1
0.791363,0.555535,0.426536,0.413,1
0.791699,0.561242,0.433398,0.406074,1
0.792371,0.563592,0.425262,0.414235,1
0.792203,0.564431,0.421171,0.417757,1
0.792538,0.565439,0.425924,0.413685,1
0.792203,0.565606,0.428203,0.41193,1
0.792538,0.560906,0.425555,0.413965,1
0.792371,0.558389,0.424343,0.414844,1
0.792203,0.56997,0.425752,0.413824,1
0.791699,0.569802,0.426394,0.413378,1
0.790524,0.569635,0.425649,0.413895,1
0.790524,0.569635,0.425315,0.414121,1
0.790356,0.568963,0.425703,0.413859,1
0.79086,0.569299,0.425876,0.413744,1
0.79002,0.568795,0.425675,0.413877,1
0.789853,0.56846,0.425586,0.413936,1
0.789685,0.565271,0.425689,0.413868,1
0.788678,0.564264,0.425735,0.413838,1
0.78851,0.558221,0.425682,0.413873,1
0.788342,0.560235,0.425658,0.413888,1
0.788007,0.560235,0.425686,0.41387,1
0.787671,0.560571,0.425698,0.413862,1
0.788342,0.561578,0.425684,0.413872,1
0.787335,0.562082,0.425677,0.413876,1
0.787838,0.562753,0.425685,0.413871,1
0.789181,0.612268,0.425688,0.413869,1
0.783642,0.833493,0.425684,0.413871,1
0.78616,0.840543,0.425682,0.413872,1
0.787503,0.704921,0.425684,0.413871,1
0.836179,0.565103,0.425685,0.413871,1
0.892409,0.564264,0.425684,0.413871,1
0.89778,0.563088,0.425684,0.413872,1
0.91255,0.563592,0.425684,0.413871,4
0.919432,0.564096,0.425684,0.413871,4
0.917083,0.564431,0.425684,0.413871,4
0.907012,0.564431,0.425684,0.413871,4
0.905501,0.562753,0.425684,0.413871,4
0.888548,0.561914,0.425684,0.413871,1
0.894087,0.561914,0.425684,0.413871,1
0.874617,0.55671,0.425684,0.413871,1
0.889052,0.558053,0.425684,0.413871,1
0.932357,0.557717,0.425684,0.413871,4
0.751415,0.564096,0.425684,0.413871,1
0.767025,0.780621,0.425684,0.413871,1
0.783139,0.750408,0.425684,0.413871,1
0.783474,0.944442,0.425684,0.413871,1
0.770886,0.951995,0.425684,0.413871,1
0.765515,0.977676,0.425684,0.413871,1
0.76585,0.968444,0.425684,0.413871,1
0.775082,0.968277,0.425684,0.413871,1
0.781796,0.963073,0.425684,0.413871,1
0.784314,0.966934,0.425684,0.413871,1
0.78381,0.953506,0.425684,0.413871,1
0.783307,0.680751,0.425684,0.413871,1
0.742016,0.602869,0.425684,0.413871,1
0.87126,0.560906,0.425684,0.413871,1
0.942092,0.558053,0.425684,0.413871,4
0.94931,0.558724,0.425684,0.413871,4
0.940917,0.557549,0.425684,0.413871,4
0.941588,0.557717,0.425684,0.413871,4
0.872938,0.561578,0.425684,0.413871,1
0.804791,0.565606,0.425684,0.413871,1
0.773739,0.582056,0.425684,0.413871,1
0.757626,0.593302,0.425684,0.413871,1
0.782803,0.58407,0.425684,0.413871,1
0.782971,0.585916,0.425684,0.413871,1
0.782803,0.586587,0.425684,0.413871,1
0.782971,0.58407,0.425684,0.413871,1
0.783139,0.581216,0.425684,0.413871,1
0.782803,0.579705,0.425684,0.413871,1
0.778103,0.594309,0.425684,0.413871,1
0.778775,0.618982,0.425684,0.413871,1
0.776593,0.79002,0.425684,0.413871,1
0.777768,0.833493,0.425684,0.413871,1
0.779278,0.798413,0.425684,0.413871,1
0.784314,0.603037,0.425684,0.413871,1
0.807981,0.568795,0.425684,0.413871,1
0.845243,0.561914,0.425684,0.413871,1
0.934707,0.559396,0.425684,0.413871,4
0.95082,0.560067,0.425684,0.413871,4
0.947295,0.559564,0.425684,0.413871,4
0.851285,0.562417,0.425684,0.413871,1
0.79707,0.570474,0.425684,0.413871,1
0.784482,0.567788,0.425684,0.413871,1
0.77995,0.723217,0.425684,0.413871,1
0.781628,0.732616,0.425684,0.413871,1
0.783139,0.602197,0.425684,0.413871,1
0.78616,0.578866,0.425684,0.413871,1
0.78381,0.562585,0.425684,0.413871,1
0.78381,0.563424,0.425684,0.413871,1
0.784817,0.563257,0.425684,0.413871,1
0.784817,0.563257,0.425684,0.413871,1
0.785656,0.563928,0.425684,0.413871,1
0.78616,0.563592,0.425684,0.413871,1
0.786999,0.56376,0.425684,0.413871,1
0.787503,0.564096,0.425684,0.413871,1
0.787671,0.564599,0.425684,0.413871,1
0.805966,0.568795,0.425684,0.413871,1
0.898115,0.56611,0.425684,0.413871,1
0.921782,0.564935,0.413316,0.431069,4
0.876295,0.565942,0.425684,0.413871,1
0.78851,0.657252,0.432956,0.406448,1
0.784146,0.767361,0.425684,0.413871,1
0.789181,0.715999,0.421622,0.417403,1
0.790356,0.579034,0.425684,0.413871,1
0.792203,0.57081,0.427843,0.412191,1
0.792706,0.571481,0.425684,0.413871,1
0.793042,0.571649,0.424585,0.414674,1
0.793042,0.571481,0.425684,0.413871,1
0.792874,0.571985,0.426239,0.413483,1
0.793713,0.572152,0.425684,0.413871,1
0.794049,0.572656,0.425409,0.414059,1
0.794049,0.572656,0.425684,0.413871,1
0.794049,0.572656,0.42582,0.41378,1
0.794385,0.572824,0.425684,0.413871,1
0.794217,0.572824,0.425617,0.413916,1
0.795056,0.573495,0.425684,0.413871,1
0.794385,0.570474,0.425717,0.41385,1
0.786496,0.557717,0.425684,0.413871,1
0.782467,0.555535,0.425668,0.413882,1
0.79472,0.528176,0.425684,0.413871,1
0.795392,0.528512,0.425692,0.413866,1
0.796231,0.527169,0.425684,0.413871,1
0.796063,0.527001,0.42568,0.413874,1
0.79002,0.533044,0.425684,0.413871,1
0.778775,0.552011,0.425686,0.41387,1
0.779614,0.558892,0.425684,0.413871,1
0.780789,0.560571,0.425683,0.413872,1
0.782467,0.557549,0.425684,0.413871,1
0.784314,0.560235,0.425685,0.413871,1
0.784146,0.56141,0.425684,0.413871,1
0.779278,0.565606,0.425684,0.413871,1
0.781796,0.565439,0.425684,0.413871,1
0.784817,0.563424,0.425684,0.413871,1
0.791531,0.557885,0.425684,0.413871,1
0.793042,0.549996,0.425684,0.413871,1
0.794888,0.550836,0.425684,0.413871,1
0.794049,0.549829,0.425684,0.413871,1
0.793881,0.553185,0.425684,0.413871,1
0.793545,0.555032,0.425684,0.413871,1
0.792874,0.5552,0.425684,0.413871,1
0.792203,0.555535,0.425684,0.413871,1
0.794049,0.557885,0.425684,0.413871,1
0.793042,0.552178,0.425684,0.413871,1
0.788678,0.569635,0.425684,0.413871,1
0.799252,0.573327,0.425684,0.413871,1
0.798581,0.573831,0.425684,0.413871,1
0.787167,0.573663,0.425684,0.413871,1
0.787167,0.576181,0.425684,0.413871,1
0.786328,0.574838,0.425684,0.413871,1
0.785656,0.574838,0.425684,0.413871,1
0.759304,0.571145,0.425684,0.413871,1
0.799588,0.568963,0.425684,0.413871,1
0.800259,0.576852,0.425684,0.413871,1
0.799588,0.570474,0.425684,0.413871,1
0.799252,0.553353,0.425684,0.413871,1
0.799588,0.551171,0.425684,0.413871,1
0.798413,0.549493,0.425684,0.413871,1
0.798581,0.553018,0.425684,0.413871,1
0.798077,0.547311,0.425684,0.413871,1
0.798413,0.543618,0.425684,0.413871,1
0.798245,0.543786,0.425684,0.413871,1
0.798581,0.5458,0.425684,0.413871,1
0.798245,0.544961,0.425684,0.413871,1
0.797574,0.551507,0.425684,0.413871,1
0.797742,0.551507,0.425684,0.413871,1
0.79707,0.543954,0.425684,0.413871,1
0.798077,0.546472,0.425684,0.413871,1
0.798077,0.546975,0.425684,0.413871,1
0.797909,0.551003,0.425684,0.413871,1
0.797574,0.552346,0.425684,0.413871,1
0.797742,0.552178,0.425684,0.413871,1
0.797574,0.551507,0.425684,0.413871,1
0.797909,0.551507,0.425684,0.413871,1
0.798077,0.547478,0.425684,0.413871,1
0.797742,0.542611,0.425684,0.413871,1
0.798581,0.543282,0.425684,0.413871,1
0.796399,0.540597,0.425684,0.413871,1
0.798077,0.540597,0.425684,0.413871,1
0.797574,0.541436,0.425684,0.413871,1
0.796567,0.541939,0.425684,0.413871,1
0.796063,0.541436,0.425684,0.413871,1
0.795224,0.540093,0.425684,0.413871,1
0.791699,0.530022,0.425684,0.413871,1
0.784146,0.541268,0.425684,0.413871,1
0.787838,0.539086,0.425684,0.413871,1
0.789685,0.539758,0.425684,0.413871,1
0.79472,0.557046,0.425684,0.413871,1
