0.656542,0.623178,1,1,0.425653,0.413903,1,0
0.669467,0.595819,1,-1,0.450377,0.374388,1,1
0.658725,0.629725,1,1,0.42529,0.414314,1,1
0.669467,0.615122,1,-1,0.437253,0.382535,1,2
0.65285,0.6262,1,1,0.425434,0.414223,1,2
0.672153,0.643824,1,-1,0.437253,0.382535,1,3
0.680377,0.810834,1,1,0.425433,0.414227,1,3
1.00802,0.689647,1,-1,0.437253,0.382535,1,4
0.754566,0.8392,1,1,0.425429,0.414232,1,4
0.985191,0.692836,1,-1,0.437253,0.382535,1,5
0.669635,0.79086,1,1,0.425426,0.414236,1,5
0.974113,0.742855,1,-1,0.437253,0.382535,1,6
0.944907,0.742184,1,1,0.425423,0.414241,1,6
0.999626,0.625696,1,-1,0.437253,0.382535,1,7
0.824559,0.815534,1,1,0.425684,0.413871,4,8
1.04092,0.663966,1,-1,0.434696,0.400632,1,8
1.00634,0.772061,1,1,0.425041,0.414556,1,9
1.01658,0.693675,1,-1,0.432239,0.406972,1,9
0.877432,0.851285,1,1,0.425234,0.414268,1,10
1.00382,0.61764,1,-1,0.430118,0.410013,1,10
1.01708,0.650874,1,1,0.425397,0.414096,1,11
0.874914,0.55436,1,1,0.42854,0.411651,1,11
0.651843,0.613611,1,1,0.425506,0.414002,1,12
0.678027,0.638621,1,1,0.427466,0.412577,1,12
0.782765,0.628382,1,1,0.425575,0.413948,1,13
0.863165,0.554696,1,1,0.426773,0.413113,1,13
0.913855,0.484703,1,-1,0.437222,0.382647,4,14
0.674838,0.553689,1,1,0.425684,0.413871,1,14
0.665439,0.521966,1,-1,0.431857,0.407305,1,15
0.664263,0.640635,1,1,0.425684,0.413871,1,15
0.675342,0.939574,1,1,0.429616,0.410404,1,16
0.662249,0.942931,1,1,0.425684,0.413871,6,16
0.642611,0.914061,1,-1,0.43464,0.400717,6,17
0.650164,0.879316,1,1,0.425684,0.413871,1,17
0.616762,0.960387,1,1,0.425684,0.413871,6,18
0.636569,0.945617,1,-1,0.43464,0.400717,6,18
0.6505,0.870085,1,1,0.425684,0.413871,1,19
0.594606,0.796567,1,1,0.413316,0.431069,1,20
0.623644,0.913054,1,1,0.425684,0.413871,6,20
0.56154,0.413871,1,1,0.425684,0.413871,1,21
0.551301,0.408332,1,1,0.413316,0.431069,1,21
0.512024,0.398764,1,1,0.426536,0.413,1,22
0.509674,0.772397,1,1,0.425684,0.413871,6,22
0.604006,0.703578,1,1,0.425684,0.413871,1,23
0.596284,0.462715,1,1,0.413316,0.431069,1,23
0.592256,0.469429,1,1,0.426536,0.413,1,24
0.593095,0.462211,1,-1,0.433398,0.406074,1,24
0.586885,0.44828,1,1,0.425262,0.414235,1,25
0.580339,0.439719,1,1,0.421171,0.417757,1,25
0.578493,0.431495,1,1,0.425924,0.413685,1,26
0.571443,0.422935,1,1,0.428203,0.41193,1,26
0.542237,0.3991,1,1,0.425555,0.413965,1,27
0.460998,0.344549,1,1,0.424343,0.414844,1,27
0.52176,0.436698,1,1,0.425752,0.413824,1,28
0.635729,0.611261,1,1,0.426394,0.413378,1,28
0.640429,0.607065,1,1,0.425649,0.413895,1,29
0.633044,0.58172,1,1,0.425315,0.414121,1,29
0.624315,0.541772,1,1,0.425703,0.413859,1,30
0.664096,0.493767,1,1,0.425876,0.413744,1,30
1.02027,0.464897,1,1,0.425684,0.413871,4,31
1.03907,0.442573,1,-1,0.434696,0.400632,4,31
0.96186,0.874281,1,1,0.425684,0.413871,1,32
0.553987,0.499977,1,1,0.413316,0.431069,1,33
