0.683231,0.527001,1,1,0.434696,0.400632,1
0.682055,0.531701,1,1,0.425684,0.413871,1
0.682223,0.535729,1,1,0.413316,0.431069,1
0.680209,0.526833,1,1,0.426536,0.413,1
0.677524,0.525322,1,1,0.433398,0.406074,1
0.666278,0.524148,1,1,0.425262,0.414235,1
0.642611,0.51928,1,1,0.421171,0.417757,1
0.614244,0.510888,1,1,0.425924,0.413685,1
0.57715,0.439216,1,1,0.428203,0.41193,1
0.574128,0.345724,1,1,0.426016,0.413567,4
0.568254,0.349081,1,1,0.425393,0.414102,4
0.524445,0.351431,1,1,0.425684,0.413871,4
0.519074,0.383322,1,1,0.425654,0.413894,1
0.560868,0.423103,1,1,0.425684,0.413871,1
0.564393,0.432502,1,1,0.425681,0.413873,1
0.571779,0.415213,1,1,0.425684,0.413871,1
0.593263,0.429145,1,1,0.425684,0.413871,1
0.675174,0.593133,1,1,0.425684,0.413871,1
0.661578,0.587595,1,1,0.425684,0.413871,1
0.673327,0.579538,1,1,0.425684,0.413871,1
0.663424,0.534554,1,1,0.425684,0.413871,1
0.643282,0.522805,1,1,0.425684,0.413871,1
0.631029,0.53489,1,1,0.413316,0.431069,1
0.551133,0.487053,0,0,0.426536,0.413,1
0.52327,0.506356,1,1,0.433398,0.406074,1
0.518067,0.505348,1,1,0.425262,0.414235,1
0.653521,0.524315,1,1,0.421171,0.417757,1
0.67467,0.544122,1,1,0.425924,0.413685,1
0.677356,0.539254,1,1,0.428203,0.41193,1
0.66141,0.538583,1,1,0.425555,0.413965,1
0.637072,0.529183,1,1,0.424343,0.414844,1
0.622301,0.515084,1,1,0.425752,0.413824,1
0.597795,0.481514,1,1,0.426394,0.413378,1
0.511353,0.38349,1,1,0.425649,0.413895,1
0.484497,0.37023,1,1,0.425315,0.414121,1
0.451263,0.348577,1,1,0.425703,0.413859,1
0.456299,0.352774,1,1,0.425876,0.413744,1
0.444213,0.356298,1,1,0.425675,0.413877,1
0.436325,0.356298,1,1,0.425586,0.413936,1
0.435989,0.351934,1,1,0.425689,0.413868,1
0.434814,0.345724,1,1,0.425735,0.413838,1
0.433807,0.342031,1,1,0.425684,0.413871,1
0.433136,0.339514,1,1,0.413316,0.431069,1
0.433975,0.336157,1,1,0.426536,0.413,1
0.437667,0.336157,1,1,0.433398,0.406074,1
0.443206,0.334814,0,0,0.425262,0.414235,1
0.440689,0.333303,1,1,0.421171,0.417757,1
0.429946,0.333639,0,0,0.425924,0.413685,1
0.429946,0.333639,1,1,0.428203,0.41193,1
0.428603,0.333303,0,0,0.425555,0.413965,1
0.442703,0.338842,1,1,0.424343,0.414844,1
0.433639,0.329443,1,1,0.425752,0.413824,1
0.436828,0.3281,1,1,0.426394,0.413378,1
0.435653,0.328603,1,1,0.425649,0.413895,1
0.428939,0.319371,1,1,0.425315,0.414121,1
0.487686,0.332632,1,1,0.42563,0.41391,4
0.50531,0.350591,1,1,0.425729,0.413841,4
0.515213,0.367208,1,1,0.425684,0.413871,1
0.519745,0.351431,1,1,0.425671,0.41388,4
0.471741,0.347906,1,1,0.425684,0.413871,1
0.558854,0.486717,1,1,0.42568,0.413874,1
0.619616,0.459358,1,1,0.425684,0.413871,1
0.536698,0.386175,1,1,0.413316,0.431069,1
0.575807,0.391715,1,1,0.427599,0.411474,4
0.528809,0.355291,-1,1,0.389533,0.734969,4
0.558015,0.509377,1,1,0.425703,0.413835,1
0.478119,0.376944,-1,1,0.277186,0.732243,1
0.523774,0.358145,1,1,0.431387,0.406591,4
0.588731,0.391715,1,1,0.425211,0.41434,4
0.564729,0.406989,1,1,0.425705,0.413851,1
0.592256,0.440559,1,1,0.425621,0.413924,1
0.666613,0.456169,1,1,0.425684,0.413871,1
0.637408,0.451972,1,1,0.425677,0.413877,1
0.671985,0.496789,1,1,0.425684,0.413871,1
0.642611,0.516258,1,1,0.425683,0.413872,1
0.647982,0.521462,1,1,0.425684,0.413871,1
0.717136,0.543115,1,1,0.425684,0.413871,1
0.747517,0.497628,1,1,0.425684,0.413871,1
0.641436,0.536568,1,1,0.425684,0.413871,1
0.674167,0.50837,1,1,0.425684,0.413871,1
0.652346,0.49041,1,1,0.425684,0.413871,1
0.715793,0.525658,1,1,0.425684,0.413871,1
0.72855,0.530861,1,1,0.413316,0.431069,1
0.70354,0.507363,1,1,0.426536,0.413,1
0.696491,0.496452,1,1,0.433398,0.406074,1
0.636736,0.495949,1,1,0.425262,0.414235,1
0.639758,0.520791,1,1,0.421171,0.417757,1
0.674167,0.557214,1,1,0.425924,0.413685,1
0.73711,0.562921,1,1,0.428203,0.41193,1
0.765141,0.542779,1,1,0.425555,0.413965,1
0.746006,0.536401,1,1,0.424343,0.414844,1
0.708072,0.511727,1,1,0.425752,0.413824,1
0.691623,0.494271,1,1,0.426394,0.413378,1
0.647143,0.501656,1,1,0.425649,0.413895,1
0.647479,0.520287,1,1,0.425315,0.414121,1
0.665271,0.544961,1,1,0.425703,0.413859,1
0.706562,0.566949,1,1,0.425876,0.413744,1
0.763798,0.552682,1,1,0.425675,0.413877,1
0.757588,0.538079,1,1,0.425586,0.413936,1
0.706562,0.509041,1,1,0.425689,0.413868,1
